# index, name, feat, circles, _pos
262,113041693148251706037,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56768882, 21.74395434])"
263,115940511630531767202,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51977471, 21.80519877])"
264,108282121506388079527,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.45163188, 21.82125168])"
265,115990260207311840638,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.47003995, 21.75703378])"
266,100846321432199933896,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.43668331, 21.84013369])"
267,110256765728890615914,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.4944192, 21.8822626])"
268,103438332263642514693,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60277711, 21.83388443])"
269,106834219815982725372,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61323241, 21.71643222])"
270,107888459787818841785,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60219548, 21.68543522])"
271,115514007658590374947,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5971041 , 21.61256846])"
272,111453882641238259246,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58390377, 21.72368495])"
273,111164095920889813531,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64069041, 21.90965841])"
274,111190898924390669688,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57192028, 22.00338954])"
275,117766324495194350151,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59532785, 22.00718898])"
276,103429767916333774260,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.67279734, 21.88572753])"
277,106515636986325493284,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61424012, 21.9174735 ])"
278,104730969284048173235,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.67626943, 21.84208898])"
279,109139639454066616071,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.44887004, 21.81132535])"
280,108269776964145758293,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59307994, 21.65271219])"
281,101081750997452193114,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.68153166, 21.92914195])"
282,106246544664397857089,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5899849 , 21.70188283])"
283,113271433504869081420,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62716033, 21.79462831])"
284,111532818340136087829,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54434354, 21.87621683])"
285,102817283354809142195,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61285013, 21.83396762])"
286,108483174111055128099,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55999367, 21.97281358])"
287,100852036474143402737,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.66261734, 21.82793683])"
288,102681409209964326686,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60994991, 21.90854815])"
289,115739133827508038558,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65141278, 21.71698316])"
290,107671625306995512637,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.52351813, 21.78510753])"
291,113686253941057080055,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57928274, 21.8706238 ])"
292,115382454468759789266,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61564377, 21.60464684])"
293,109517005123483625859,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56731528, 21.92894519])"
294,109855486708163855699,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.47741856, 21.7920194 ])"
295,100172275628404106038,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58983359, 21.69380991])"
296,115830710841393348970,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62356611, 21.7305706 ])"
297,100790282343650757296,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56069419, 21.7002358 ])"
298,114472516293670669097,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58369566, 21.70412576])"
299,110255355714938023923,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5600133 , 21.93560836])"
300,114932430844203717836,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.47547513, 21.9872573 ])"
301,102551726199131809472,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61148128, 21.68106096])"
302,113751353481962008916,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65469657, 21.89564038])"
303,110262635231675893592,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.52743607, 21.81544386])"
304,111739751403912887861,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55426428, 21.79610016])"
305,103015494439371148228,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62255434, 21.67254895])"
306,107733602239201453079,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60553047, 21.70915303])"
307,117276352059064507547,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61388845, 21.69863565])"
308,101456322606243525384,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5826725 , 21.73635952])"
309,106096957694385885466,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62934902, 21.7482354 ])"
310,100162477171344115224,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65280145, 21.66624074])"
311,116531647672725843929,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53622926, 21.90213995])"
312,112663810830901192053,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.47142672, 21.81310748])"
313,101835000681552189605,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60849872, 21.72876019])"
314,108707288314881139888,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65258322, 21.96842939])"
315,109211475959267592573,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64557891, 21.70817375])"
316,107656088609554509650,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58382363, 21.91511886])"
317,100854202666064752024,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64273614, 21.88092656])"
318,106533248943352121512,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58807289, 21.86849527])"
319,113165622704612371637,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62207941, 21.76613955])"
320,103314118090885764647,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.52079049, 21.69195216])"
321,111091089527727420853,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60044024, 21.86351552])"
322,107788845622068682977,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.40698025, 21.74238195])"
323,112599748506977857728,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65504693, 21.92902117])"
324,106543391644130024529,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57581382, 21.70041468])"
325,113409086302056667844,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57344908, 21.90025116])"
326,109945015490915720628,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57516806, 21.73819063])"
327,116214152295449083654,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56777012, 21.83904623])"
328,114764567692252908296,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51820568, 21.88281649])"
329,100837917460328497266,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64196783, 21.68245408])"
330,104066396391941890520,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58554543, 21.60884807])"
331,107164311860815549291,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59453658, 21.84860491])"
332,106792630639449031994,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60976635, 21.85264181])"
333,107026299993226528916,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64928896, 21.87699625])"
334,116721310204582207099,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.46272217, 21.76545949])"
335,115294412958437971259,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62910788, 21.70106492])"
336,110028623417333097448,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56584497, 21.72461066])"
337,108542426628002931624,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56529643, 21.89597449])"
338,103389452828130864950,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61312952, 21.84447128])"
339,110622098561354224925,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57423967, 21.90998481])"
340,107629114013544384077,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51181652, 21.78225385])"
341,112375731670409469973,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61219766, 21.79277799])"
342,105596847166981561577,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56907874, 21.67503699])"
343,110758491335145478334,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.4559795 , 21.78280934])"
344,106516961321404541593,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59124388, 21.96033158])"
345,109275472958903148502,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53631651, 21.95104334])"
346,113690230649239145438,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5476278, 21.7459757])"
347,103080138028266295803,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63940938, 21.67513709])"
348,106967325646926628873,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57744488, 21.92832189])"
349,102701684529747719468,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.41792893, 21.75945409])"
350,118187272963262049674,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.69539404, 21.92628758])"
351,111596347959288493122,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58150136, 21.65520785])"
352,106672324828117531124,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.48478242, 21.97344721])"
353,103118053605545281379,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51844707, 21.98333516])"
354,102082783046454191690,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.78707775, 21.95121855])"
355,114825691544245259316,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.6277617 , 21.65794199])"
356,105226553876340461108,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61820044, 21.90833648])"
357,118249005460047214792,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64708326, 21.88848401])"
358,100969232856312001330,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59200825, 21.7836968 ])"
359,114848355432152538571,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58245102, 22.00917864])"
360,105963804556453504833,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63199737, 21.91515313])"
361,114848813706147638795,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57391288, 21.75175832])"
362,101701576124647463619,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.69074398, 21.94082763])"
363,104560124403688998123,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.6231455, 21.8636315])"
364,112063946124358686266,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58286576, 21.83751487])"
365,102216887206636463918,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55817576, 21.84988454])"
366,106881668585934429871,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57090214, 21.65390989])"
367,111844448757673367768,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60129418, 21.62632839])"
368,105076569159070683815,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.6625127 , 21.95230289])"
369,115115605662335432244,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51703514, 21.60842249])"
370,114421547270301314705,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62995144, 21.67782353])"
371,106642703176580586746,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55999684, 21.66324374])"
372,102049759076077252504,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59027377, 21.71006512])"
373,103109255748499422052,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65123773, 21.72742146])"
374,113725376983705456019,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55230851, 21.67408779])"
375,112577900000216198773,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62050087, 21.89805576])"
376,112025723209583860566,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56577569, 21.71380004])"
377,101744614828337259893,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63923789, 21.71700221])"
378,105151782576915256403,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63825952, 21.73616383])"
379,109240065582501674240,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62294746, 21.71835211])"
380,117663426291820371367,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60414841, 21.69384514])"
381,103038287804535196503,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.52704073, 21.8512691 ])"
382,104328553869453938019,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.52933947, 21.87900345])"
383,116040565882702717981,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58958158, 21.88396035])"
384,113070852600835858601,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51942961, 21.67897167])"
385,114839987215772761647,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61170348, 21.89889206])"
386,108663073800768509940,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54082687, 21.71779159])"
387,116594199576805510790,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59213811, 21.87438849])"
388,102453848012516453425,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54315718, 21.93891183])"
389,109770122122532409357,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59166711, 21.95049454])"
390,108411886734034145189,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.44306141, 21.76509796])"
391,116344979340062061129,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.48901196, 21.94150104])"
392,104680587496210293052,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.43777626, 21.77663807])"
393,114945506962003656876,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64842318, 22.12120949])"
394,107289961585411779306,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.67778398, 21.87507019])"
395,113217924531763968801,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59913762, 21.90344744])"
396,107601575071874298432,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58645337, 21.93741687])"
397,106662804166050763560,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62407773, 21.648521  ])"
398,111881068300905922498,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.49967735, 21.95080361])"
399,115740425396974668440,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64528084, 21.83965697])"
400,103348496215281102740,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63963876, 21.6541938 ])"
401,104431248563872925027,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58486945, 21.68812568])"
402,111179498965549390514,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54730964, 21.73528266])"
403,104390246098751387487,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65683856, 21.8705544 ])"
404,114726599376960109152,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.80117087, 22.05269111])"
405,111647813765664889646,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58537801, 21.6315027 ])"
406,117430286858141066103,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61774314, 21.5747198 ])"
407,114628928130535814690,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.42134878, 21.80939705])"
408,100415580625344661814,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.46534715, 21.96779372])"
409,108542957733897627949,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.50830429, 21.68654491])"
410,111857633013695167867,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.45930608, 21.79189409])"
411,110497909365801371707,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60562707, 21.76677748])"
412,117890768446714336956,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54972493, 21.81322326])"
413,105209815798065972915,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.66723334, 21.69322852])"
414,111151731586350707402,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61407082, 21.64431107])"
415,100219691404074384850,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.66396385, 21.84979237])"
416,105345566147236475531,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64777756, 21.76072206])"
417,116488880071907177670,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.66976404, 21.70509708])"
418,104395886352746041895,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.6500826 , 21.73902607])"
419,101780503055520609055,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.42709798, 21.76764121])"
420,116003267969710767555,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.4795597 , 21.76285159])"
421,109332058216529944011,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.47118484, 21.80430683])"
422,107632017202083922980,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.50140237, 21.80961433])"
423,108128413136845137875,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64230838, 21.66503439])"
424,104801577898649535503,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.49341649, 21.74099957])"
425,116059998563577101552,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62836247, 21.90684988])"
426,110860889828988888770,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5102623, 22.0132445])"
427,113000579632092970310,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.70689933, 22.09883859])"
428,116727951144543307899,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54897512, 21.8856451 ])"
429,100729354526618959218,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.7388235 , 21.99696302])"
430,113411497205752832945,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.76438547, 22.05011557])"
431,117881799498480572693,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57656599, 21.72684563])"
432,106674561143088442070,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59958854, 21.79869105])"
433,102991700177087923792,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55682668, 21.9248635 ])"
434,114019598705934897142,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54159441, 21.99538622])"
435,101037504613481726969,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56993159, 21.9861215 ])"
436,114100493264301545850,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59658885, 21.70600279])"
437,106471030335939890671,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.72540791, 22.0049992 ])"
438,102719747010457193027,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.39413258, 21.80122429])"
439,104202263011113038990,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53115552, 21.79619476])"
440,104605946488794124557,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64145985, 21.9318476 ])"
441,103716323286064158176,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65176839, 21.65425181])"
442,101916712372952766257,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56656711, 22.02181921])"
443,107219286354529843592,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56228199, 21.61628821])"
444,109089847967972469689,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57885811, 21.66329747])"
445,117351898370193721811,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.50216363, 21.76210918])"
446,110724344768020800491,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64388386, 21.62919257])"
447,116095716042178314618,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53568935, 21.74356828])"
448,118207880179234484610,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61081874, 21.89014219])"
449,113788629331119361034,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54762774, 21.89949815])"
450,113424222789153728067,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64359605, 21.81509888])"
451,115603053165546989681,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.54735268, 21.70518838])"
452,115738278026232411506,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60535819, 21.70147127])"
453,102209977420936272814,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61983803, 21.67931657])"
454,103646972150196902299,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53846492, 21.61966606])"
455,103100496883422151101,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58019803, 21.89556202])"
456,109680310309138404014,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.49646098, 21.79833433])"
457,114353286334532406802,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.33919593, 21.95235743])"
458,113022284350474081177,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.56708252, 21.68404048])"
459,110447187417135170383,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63964306, 21.69044914])"
460,114262010569570019094,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.77395076, 21.62943439])"
461,114836091191904667858,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59126537, 21.92219268])"
462,102068278386523520498,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51808206, 21.66879976])"
463,107396241442191327319,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51830922, 21.79380955])"
464,106501936839371135482,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63914399, 21.89085809])"
465,103399997814775349105,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.50933484, 21.81579077])"
466,109109715615102996766,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55775853, 21.7082576 ])"
467,107163456468259616199,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58096279, 21.69496427])"
468,114822401067576646327,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53129346, 21.86371781])"
469,101263157824637311327,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61765666, 21.62333403])"
470,114528400354459992720,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63323559, 21.63867419])"
471,103265206100710904743,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.4464468 , 21.79470672])"
472,113186623583029971455,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55906668, 21.86795699])"
473,117602131548593351604,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60585725, 21.65121881])"
474,103952215474318614668,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59353157, 21.91034529])"
475,100512649718649402368,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60210298, 21.84308868])"
476,102567419949705917819,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5881248 , 21.64388077])"
477,100117398146044881262,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.66308843, 21.7265127 ])"
478,105999391230065037730,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.68931962, 21.89885325])"
479,115552172695071755339,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.67852147, 21.82356153])"
480,110971010308065250763,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.50598026, 21.8887234 ])"
481,108215644829092784557,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.48440025, 21.89029528])"
482,103929313090037971278,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57411163, 21.80493541])"
483,102250565719405171781,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63132702, 21.71260954])"
484,114033531543334884588,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.42415611, 21.74328298])"
485,104085496468495302576,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65031291, 21.67801469])"
486,105923173045049725307,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59338005, 21.89775313])"
487,101273128269974442121,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.65951101, 21.84052359])"
488,100534894613722091866,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.47499418, 21.84797021])"
489,111937862416065362721,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62935922, 21.62549011])"
490,102989073624322904979,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55036693, 21.96627198])"
491,107590607834908463472,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.63571562, 21.901721  ])"
492,111359403952258408414,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.70620907, 21.74903788])"
493,112329394481392555656,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.4888676 , 21.80257553])"
494,105769516574744341737,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.41196312, 21.77872423])"
495,101382832680245796956,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.82217217, 22.09121374])"
496,113248924630533136972,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57401846, 21.57684115])"
497,101130656339668533532,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5074939 , 21.90483287])"
498,116131244044857846351,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59242692, 21.83375813])"
499,100124389520659251191,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.64615988, 21.8665689 ])"
500,102957917210416888827,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53767811, 21.70504663])"
501,112938612618675881020,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.71940865, 22.02876062])"
502,117017499101030243728,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.61680656, 21.72661275])"
503,103618543375127073102,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.59886471, 21.87936857])"
504,105224292283043844134,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.50282104, 21.82319662])"
505,103132137648863008501,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.48788489, 21.7911157 ])"
506,102228097879574601296,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.47956918, 21.74716807])"
507,118226465090849610002,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53797442, 21.78522467])"
508,115277354774512813305,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58290188, 21.71624193])"
509,102083403729841612140,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.52217   , 21.91730982])"
510,112302328634546793979,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.5492725 , 21.72501871])"
511,114474252347218597235,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62018244, 21.94684202])"
512,109412257237874861202,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60265473, 21.89464506])"
513,100793286281114003048,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.60961092, 21.61428543])"
514,106202342569754356867,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.66466698, 21.78551413])"
515,100458759797322732511,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.57384993, 21.93929119])"
516,110435582822209082831,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.51769764, 21.93939095])"
517,106059727192758106175,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.78607545, 22.09664583])"
518,110840848278126731771,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.62673155, 21.68550088])"
519,108490791507069410168,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.58519609, 21.7942757 ])"
520,101112069836033294954,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.39394441, 21.82406995])"
521,106605101842842927717,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.50616739, 21.97932712])"
522,105339054769017081162,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.53632739, 21.72916299])"
523,108384201920217141722,"array([], dtype=uint8)","array([], dtype=uint8)","array([-7.55489735, 21.87503334])"
